title,overview,release_date,runtime,genres,poster,vote_average,popularity,category
악녀,"조직의 킬러로 자란 숙희는 보스이자 연인이었던 중상의 복수를 위해 마약조직 하나를 박살낸다. 사건 직후 구속된 숙희는 국가정보원으로부터 10년간 국가를 위해 임무를 수행하면 자유를 주겠다는 거래를 제안받는다. 뱃속에 중상의 아기가 자라고 있음을 안 숙희는 새로운 삶을 위해 제안을 받아들이고 암살요원으로서의 생활을 시작한다. 한편 숙희를 철저히 감시, 통제하기 위해 국정원 요원 현수가 비밀리에 접근한다. 둘 사이의 관계가 가까워질 즈음 예상치 못한 인물의 등장으로 숙희의 거짓된 삶은 철저히 부서지기 시작한다.",2017-06-08,123,"액션, 스릴러",https://image.tmdb.org/t/p/w500/2arvz5fsrE1BmlbjbBHSiLltlLq.jpg,6.92,4.6381,MOVIE
악마를 보았다,"국정원 경호요원 수현은 약혼녀 주연이 잔인하게 살해당하자 자신에게 가장 소중한 사람을 지켜내지 못했다는 자괴감과 분노로 가장 고통스러운 복수를 다짐한다. 수현은 연쇄살인마 장경철이 범인임을 알아내고 죽을 만큼의 고통만 가하고 놓아주기를 반복하며 처절한 응징을 시작한다. 그러나, 악마보다 더 악랄한 살인마 장경철은 난생 처음 만난 대등한 적수의 출현을 즐기며 반격에 나서기 시작하는데…",2010-08-12,144,"스릴러, 공포",https://image.tmdb.org/t/p/w500/dFGrIdZGJtxm1GG4X1liYbxyjgd.jpg,7.807,7.9167,MOVIE
악의 연대기,"특급 승진을 앞둔 최반장은 회식 후 의문의 괴한에게 납치를 당한다. 위기를 모면하려던 최반장은 우발적인 살인을 저지르게 되고, 승진을 위해 사건을 은폐하기로 결심한다. 이튿날 아침, 최반장이 죽인 시체가 경찰서 앞 공사장 크레인에 매달린 채 공개되고 대한민국이 발칵 뒤집힌다. 자신이 저지른 살인 사건을 담당하게 된 최반장은 좁혀오는 수사망에 불안감을 느낀다. 최반장은 자신의 실수를 덮기 위해 사건을 조작하고 재구성한다. 그러던 어느 날, 경찰서로 의문의 전화가 걸려오고, 한 남자가 자신이 진범이라며 경찰서에 나타나는데…",2015-05-14,102,"스릴러, 범죄",https://image.tmdb.org/t/p/w500/kDAolj93UZYFCSMilmmEG8ODbiV.jpg,7.211,2.8931,MOVIE
악인전,"중부권을 쥐고 흔드는 제우스파 조직의 보스 장동수, 비 내리던 밤 한적한 도로에서 접촉사고를 위장해 접근한 남자에게 불의의 습격을 받는다. 격투 끝에 가까스로 목숨은 건졌지만 조직 보스의 권위와 자존심은 무너지고 만다. 바짝 독이 오른 장동수 앞에 형사 정태석이 나타나 그를 찌른 놈이 연쇄살인범이라며 그날 밤 기억나는 것을 모두 말하라고 한다. 장동수는 얼굴 없는 연쇄살인마와 마주쳐 살아남은 유일한 생존자이자 목격자였다. 자신의 몸에 손 댄 그 놈을 살 떨리게 잡고 싶은 조직의 보스 장동수와 미치도록 범인을 잡고 싶은 강력반 미친개 정태석, 두 사람은 장동수의 조직력과 자본, 정태석의 정보력과 기술력을 이용해 ""K""라 불리는 연쇄살인마를 함께 잡기로 하는데...",2019-05-15,112,"액션, 범죄, 스릴러",https://image.tmdb.org/t/p/w500/az4OVqXbFVaHoZlktcm7oCm0LZo.jpg,7.873,12.937,MOVIE
악질경찰,"뒷돈은 챙기고, 비리는 눈감고, 범죄는 사주하는 악질경찰 조필호, 급하게 목돈이 필요했던 그는 경찰 압수창고를 털 계획을 세운다. 그러나 사건 당일 밤, 조필호의 사주를 받아 창고에 들어간 한기철이 의문의 폭발사고로 죽게 되고, 필호는 유일한 용의자로 지목된다. 설상가상 거대기업의 불법 비자금 자료까지 타버려 검찰의 수사선상에도 오른다. 위기에서 벗어나기 위해 사건을 쫓던 중, 폭발사건의 증거를 가진 고등학생 미나와 엮이게 되고 빙산의 일각에 불과한 거대한 음모와 마주치게 되는데...",2019-03-20,127,"액션, 범죄, 드라마, 스릴러",https://image.tmdb.org/t/p/w500/mZLtd1fR4hpcyGVwOLM1ka1t8HX.jpg,6.066,3.1473,MOVIE
안나푸르나,"어느 봄날, 강현은 얼마 전 제대한 후배 선우와 함께 북악산을 오른다. 둘의 대화는 자연스럽게 그들의 과거 연인들을 소환한다. 그녀들과의 관계는 마치 산길처럼 오르막과 내리막을 반복하고, 때론 길을 잃어 헤매기도 하였고, 나무그늘 밑에서 느끼는 바람처럼 시원했으며, 봉우리 위에서 세상을 다 가진 듯 내지른 함성일 때도 있었다. 그렇게 반성문 같은 연애사들을 늘어놓으며 두 사람은 정상을 향해 한 걸음 한 걸음 옮기는 중에 문득 그들 앞을 지나치는 여인에 설레기도 하고, 하산하는 아저씨의 영양가 없는 조언에 힘빠지기도 한다. 그들은 과연 얼마나 높이 올라야 그녀들의 마음을 이해하고, 사랑을 알게 될까?",2023-06-08,72,"코미디, 로맨스",https://image.tmdb.org/t/p/w500/t6cuyejykRZRHLiIU88zARAU9uF.jpg,3,0.9031,MOVIE
"안녕, 미누","고향집 뒷산 히말라야는 몰라도 ‘목포의 눈물’이 애창곡인 네팔사람 ‘미누’. 스무 살에 한국에 와 식당일부터 봉제공장 재단사, 밴드 보컬까지 18년. 한국을 누구보다 사랑하며 청춘을 바쳤지만 11년 전 강제 추방당했다. 네팔로 돌아가 어엿한 사업가로 성장하고도 한국이 사무치게 그립다. 그런 미누를 위해 옛 밴드 멤버들이 네팔에 날아와 함께 무대에 선다. 눈에는 눈물이 맺히고, 마이크를 잡은 목장갑 손이 한없이 떨리는 미누. 꿈만 같던 공연이 끝나고 미누는 “나 이제 죽어도 좋아”라며 환히 웃는데…",2020-05-27,89,다큐멘터리,https://image.tmdb.org/t/p/w500/pmVpNs9lPterkgOlN0UjD4ObFEf.jpg,1,0.9041,MOVIE
안녕하세요,"외로운 세상 속에서 죽음을 결심한 열아홉 수미. 죽는 법을 알려주겠다는 수간호사 서진의 제안에 따라 늘봄 호스피스 병동을 찾아간다. 이 사람들이 곧 죽을 사람들이라고?! 예상치 못한 유쾌함과 따뜻함이 수미를 반기고, 하루하루를 소중히 살아가는 그들에게 점차 스며들며 세상의 온기를 배워가기 시작하는데…",2022-05-25,117,드라마,https://image.tmdb.org/t/p/w500/vydvbjXUnV1E5hMTLeDD3k6Fpy6.jpg,6.7,0.8288,MOVIE
안시성,"천하를 손에 넣으려는 당 태종은 수십만 대군을 동원해 고구려의 변방 안시성을 침공한다. 20만 당나라 최강 대군 VS 5천명의 안시성 군사들. 40배의 전력 차이에도 불구하고, 안시성 성주 양만춘과 전사들은 당나라에 맞서 싸우기로 결심하는데..  동아시아 역사상 가장 위대한 승리를 이끈 안시성 전투가 시작된다!",2018-09-19,135,"전쟁, 역사, 액션",https://image.tmdb.org/t/p/w500/buZA2PJAIHxDBby6vYGgvcYpaxH.jpg,6.734,3.7953,MOVIE
알포인트,"1972년, 베트남 전쟁의 막바지, 200명의 부대원 중, 혼자 살아 남은 혼바우 전투의 생존자 최태인 중위는 악몽에 시달리며 괴로워한다. 그러나 그의 본대 복귀 요청은 철회되고, CID 부대장은 그에게 비밀 수색 명령을 내린다.  흔적 없는 병사들의 생사를 확인할 수 있는 증거물을 확보하는 것이 이번 작전의 목표다.",2004-08-13,107,"액션, 역사, 공포",https://image.tmdb.org/t/p/w500/ljZebL8Mw3731ZNUNr3owRfqgkr.jpg,6.639,3.945,MOVIE
암살,"1933년 조국이 사라진 일제 강점기, 대한민국 임시정부는 일본 측에 노출되지 않은 세 명을 암살작전에 지목한다. 대한독립군 저격수 안옥윤, 신흥무관학교 출신 속사포, 폭탄 전문가 황덕삼이 바로 그들. 김구의 두터운 신임을 받는 임시정부 경무국 대장 염석진은 이들을 찾아 나서기 시작한다. 암살단의 타깃은 조선주둔군 사령관 카와구치 마모루와 친일파 강인국. 한편 의문의 누군가에게 거액의 의뢰를 받은 청부 살인업자 하와이 피스톨이 암살단의 뒤를 추격하는데...",2015-07-22,139,"액션, 스릴러, 드라마, 역사",https://image.tmdb.org/t/p/w500/2gAym5Oig2NM7k6iu0DwXlxYaGY.jpg,7.288,3.371,MOVIE
암수살인,"수감된 살인범 강태오는 형사 김형민에게 추가 살인을 자백한다. 형사의 직감으로 자백이 사실임을 확신하게 된 형민은, 태오가 적어준 7개의 살인 리스트를 믿고 수사에 들어간다. 태오의 추가 살인은 세상에 알려지지 않은 암수사건. 형민은 태오가 거짓과 진실을 교묘히 뒤섞고 있다는 걸 알게 되지만 수사를 포기하지 않는다. 그러나 다가오는 공소시효와 부족한 증거로 인해 수사는 난항을 겪게 되는데..",2018-10-03,110,"범죄, 드라마",https://image.tmdb.org/t/p/w500/j2DhCOOfTv3xCLELreArzea9tRJ.jpg,6.598,3.516,MOVIE
압꾸정,"샘솟는 사업 아이디어와 타고난 말빨의 압구정 토박이 대국은 한때 잘나가던 실력 TOP 성형외과 의사 지우를 만나게 된다. 재기를 꿈꾸는 그의 욕심과 잠재력을 한눈에 알아본 대국은 일생일대의 사업 수완을 발휘할 때가 왔음을 본능적으로 직감한다. 대국은 남다른 추진력으로 지우의 실력, 압구정 인싸 미정의 정보력, 압구정 큰 손 태천의 자본, 그리고 압구정 황금줄 규옥의 인맥을 한데 모아 압구정을 대표하는 성형외과를 넘어, 아시아를 대표하는 뷰.티.도.시.를 꿈꾸는데…",2022-11-30,111,코미디,https://image.tmdb.org/t/p/w500/rGx18nWuw400thf136Pn6LxacWf.jpg,5.5,2.1402,MOVIE
애인,"춥지 않은 날씨임에도 단추를 목 끝까지 맨, 한치의 흐트러짐도 없는 여자. 여자는 같은 엘리베이터를 탄 매력적인 남자에게 묘한 기분을 느낀다. 같은날 헤이리에서의 또 한번의 우연, 소심하고 조용한 자신에게 가볍게 작업을 걸어오는 남자가 싫지 않다. 당당하고 유쾌한 남자에게 너무도 쉽게 끌려버린 그녀는 즉흥적으로 섹스를 허락하게 되는데...  7년을 사귄 남자가 있고, 그와의 결혼을 한달 앞두고 있는데 처음본 남자에게 자꾸 끌리는 까닭은 무엇일까? 고민을 하기엔 그와 보낼 수 있는 시간이 너무도 짧다. 첫 눈에 상대를 알아보고, 단숨에 사랑을 느끼고 사랑을 확인하는 여자와 남자…. 하루라는 짧은 시간 동안 서로에게 빠져버린 여자와 남자, 과연 내 남자 모르게 애인을 가슴 깊이 숨겨둘 수 있을까?",2005-12-08,98,"로맨스, 드라마",https://image.tmdb.org/t/p/w500/b7SAyFvG1hCnCdA3FbVeJFPlWfQ.jpg,6.147,4.6211,MOVIE
애자,"세상 무서울 것 없는 대한민국 대표 청춘막장 스물 아홉 박애자!  해병대도 못잡는 그녀를 잡는 단 한 사람, 인생끝물 쉰 아홉 최영희!  고등학교 시절 ‘부산의 톨스토이’로 이름을 날렸던 박애자. 소설가의 꿈을 품고 서울로 상경했지만 고리짝적 지방신문 당선 경력과 바람둥이 남자친구, 산더미 같은 빚만 남은 스물 아홉으로 하루하루를 보내고 있다. 갑갑한 상황에서도 깡다구 하나는 죽지 않은 그녀의 유일무이한 적수는 바로 엄마 영희!  눈만 뜨면 ‘소설 써서 빤스 한 장이라도 사봤나!’고 구박하는 엄마에게 회심의 일격을 준비하고 있던 애자는 오빠의 결혼식에서 상상초월의(?) 이벤트를 벌이고, 결혼식은 아수라장이 된다. 통쾌한 복수를 마치고 콧노래를 부르며 귀가하던 그녀에게 영희가 쓰러졌다는 연락이 오고, 병원으로 달려간 그녀에겐 더욱 놀랄 소식이 기다리고 있었는데…  상상도 하지 못한 엄마의 이별 통보  있을 땐 성가시고, 없을 땐 그립기만 했던…  “과연 내가, 그녀 없이 살수 있을까요?”",2009-09-09,110,드라마,https://image.tmdb.org/t/p/w500/chFMWs0waeWgo2mCoam70H3s5ZW.jpg,8.2,0.9136,MOVIE
야간근무,"캄보디아에서 온 린과 한국인 연희는 공장에서 함께 야간근무를 다니는 친구이다. 두 사람은 주말을 맞아 바다에 가기로 한다. 한편 공장장이 린에게만 특근을 강요하는 상황 속에서, 린은 연희가 곧 호주로 떠난다는 사실을 알게 된다.",2017-07-06,28,드라마,https://image.tmdb.org/t/p/w500/wjZcONUDiphfHEhfiTlxi9waIcU.jpg,0,0.6714,MOVIE
야수,"강력반 문제아로 낙인 찍힌 다혈질 형사 장도영. 연수원 수석출신의 스타검사 오진우. 얼마 전 오진우가 잡아 넣은 유강진이 출소해 정계진출을 준비하고, 오진우는 유강진에 얽힌 살인사건과 비리에 관한 재수사에 착수한다. 한 편, 장도영은 유강진의 하수인에 의해 동복 동생을 잃게 된다.  공동의 적이 생긴 장도영과 오진우는 이제 한 팀이 되어 수사를 진행한다. 그리고 위협을 느낀 유강진은 장도영과 오진우를 음모에 빠뜨린다.  장도영과 오진우는 수사 중 용의자 가혹행위로 체포되어 법정에 서게 된다. 지금까지의 자신을 있게 한 신념에 철저히 배신감을 느낀 오진우. 자신의 목숨과도 같았던 유일한 피붙이인 어머니마저 잃게 된 장도영. 이들의 분노는 마침내 폭발하게 되는데... 유강진을 향한 두 야수의 거침없는 협공. 어쩌면 비참한 최후가 될 지도 모르는 길. 그러나 장도영과 오진우, 세상도 길들이지 못한 그들을 막을 수 있는 사람은 이제 그 누구도 없다!",2006-01-13,124,"액션, 범죄, 스릴러",https://image.tmdb.org/t/p/w500/cbEPW9aEfDAkfwgMLpn4JzqqpOL.jpg,6.238,1.3571,MOVIE
야차,비밀공작팀과 팀의 악명 높은 리더를 감찰하기 위해 위험천만한 도시로 날아간 검사. 정직하게 살아온 그가 스파이들 사이의 치명적인 전쟁 속으로 뛰어든다.,2022-04-08,124,"액션, 범죄, 스릴러",https://image.tmdb.org/t/p/w500/7WN4bLzEeVwHKMzDc2GrOWSkFHY.jpg,6.626,3.6453,MOVIE
양자물리학,"‘생각이 현실을 만든다’라는 양자물리학적 신념을 인생의 모토로 삼은 유흥계의 화타 ‘이찬우’. 어느 날 유명 연예인이 연루된 마약 파티 사건을 눈치챈다. “불법 없이! 탈세 없이!” 이 바닥에서도 혁신이 일어나야 한다고 믿는 그는 오랫동안 알고지낸 범죄정보과 계장 ‘박기헌’에게 이 정보를 흘린다. 단순한 사건이라고 생각했던 마약파티가 연예계는 물론 검찰, 정치계까지 연루된 거대한 마약 스캔들임을 알게 된 '이찬우'. 이제는 살기 위해 거대 권력과 맞서야 하는 상황. '이찬우’는 ‘박기헌’ 계장을 비롯해 황금인맥을 자랑하는 업계 퀸 ‘성은영’ 등 업계 에이스들과 함께 이 사건을 파헤치기로 한다. 9월, 부패 권력에 통쾌하게 맞서라! 생각은 현실을 만드니까!",2019-09-25,119,범죄,https://image.tmdb.org/t/p/w500/5UKX6L0WnxNZOonN5bkwKOFiMhI.jpg,6,1.2393,MOVIE
양치기들,"한때 주목 받는 배우였으나, 지금은 역할대행업을 하며 간신히 생계를 유지하고 있는 완주. 어느 날 그는 죽은 피해자의 엄마라는 여인에게 살인사건의 가짜 목격자 역할을 의뢰 받게 된다. 망설이던 완주는 어마 어마한 보상금의 유혹에 목격자 역할대행을 수락하고 경찰을 찾아 완벽한 거짓 진술을 마친다. 그러나, 살인사건 뒤에 또 다른 진실이 있음을 알게 된 그는 자신이 큰 실수를 했음을 깨닫고 사건이 일어나던 날 죽은 피해자와 함께 있었던 ‘광석’과 ‘영민’을 찾아 가는데…",2016-06-02,76,"범죄, 미스터리",https://image.tmdb.org/t/p/w500/qkwtpexP4Wg27EMNEtUrb9REb1K.jpg,7.1,1.4517,MOVIE
어깨동무,"한방 터뜨리고 인생 대 역전을 꿈꾸는 어설픈 조직의 두목 태식(유동근 分)과 그의 똘마니 꼴통(이문식 分)과 쌍칼(최령 分). 그들은 대기업 회장의 사주로 그의 정치 비자금 비리가 찍힌 메가톤급 시크리트 테이프를 손에 넣는다. 여기에 덤으로 형사 신분증까지 손에 넣게 된 그들… 그러나 성공의 기쁨도 잠깐, 문제의 테이프는 오리무중 사라지는데…. 어설픈 어깨들, 프로급 짭새로 데뷔하다! 형사 신분증을 손에 넣게 된 ‘어깨’ 태식 일당, 얼떨결에 잘 나가는 형사가 된다. 풍부한 현장 경험과 속속들이 꿰고 있는 음지 인생의 생리까지 모두 섭렵한 어깨들, 웬만한 형사 뺨친다. 종종 손발이 따로 노는 수족, 꼴통과 쌍칼 때문에 위기를 겪지만 이제 형사 태식 일당 앞에서 문제될 사건은 아무것도 없다. 더구나 진짜 형사들의 존경까지 받게 되는데… 아~ 그냥 형사로 전업해버릴까? 얼떨결에 한 배를 탄 ‘어깨들’과 ‘동무’ 그들의 배는 산으로 갔다 비디오 가게에서 그 문제의 테이프를 우연히 손에 넣게 된 어리버리 동네청년, 동무(이성진分). 태식일당은 테이프 회수를 위해 형사인 척하며 동무를 공갈협박한다. 이제 태식일당과 동무는 얼떨결에 한 배를 타고 골칫거리 비디오 테이프를 찾아 사방팔방 헤매며 쫓고 쫓기는 추적을 시작하지만, 영~ 손발이 안 맞는 그들… 과연 비디오 테이프를 손에 넣을 수 있을까?",2004-02-27,110,"액션, 코미디",https://image.tmdb.org/t/p/w500/oTDuJN4ELcNQhQZ51ZnaxnQwGn3.jpg,6.3,0.9046,MOVIE
